timestamp,sensor_id,temperature,humidity,sound_volume,is_anomaly
2024-01-01T09:03:00,SENSOR-005,66.17,52.29,61.0,0
2024-01-02T13:41:30,SENSOR-007,63.77,53.1,70.79,0
2024-01-02T00:28:00,SENSOR-006,58.66,37.64,84.93,0
2024-01-02T12:12:00,SENSOR-004,67.7,39.75,63.28,0
2024-01-01T19:45:30,SENSOR-008,63.29,36.02,82.83,0
2024-01-03T00:02:30,SENSOR-001,67.36,77.71,80.46,1
2024-01-01T22:43:30,SENSOR-001,57.05,54.98,66.56,0
2024-01-02T09:01:30,SENSOR-001,60.99,42.35,75.88,0
2024-01-01T11:07:00,SENSOR-006,57.79,41.84,83.37,0
2024-01-02T10:40:30,SENSOR-009,55.98,40.45,60.46,0
2024-01-02T19:01:00,SENSOR-004,68.08,38.24,85.08,0
2024-01-02T04:52:00,SENSOR-006,68.59,49.14,68.02,0
2024-01-01T17:15:00,SENSOR-009,66.48,41.43,79.75,0
2024-01-01T16:48:30,SENSOR-009,68.39,49.22,95.53,0
2024-01-01T22:19:00,SENSOR-009,69.25,44.84,85.5,0
2024-01-01T10:59:00,SENSOR-005,74.04,47.98,74.51,0
2024-01-01T08:09:00,SENSOR-006,64.87,53.3,72.46,0
2024-01-02T12:31:30,SENSOR-005,51.27,35.05,82.36,0
2024-01-01T23:52:30,SENSOR-010,54.01,56.94,67.43,0
2024-01-02T13:19:30,SENSOR-008,63.16,39.7,73.16,0
2024-01-02T06:00:30,SENSOR-002,65.17,30.61,64.81,0
2024-01-02T17:46:30,SENSOR-002,67.03,39.98,91.02,0
2024-01-01T21:25:00,SENSOR-009,65.13,42.65,94.46,0
2024-01-02T21:28:30,SENSOR-004,73.19,49.21,79.51,0
2024-01-01T18:35:30,SENSOR-001,65.32,52.05,69.78,0
2024-01-01T08:03:00,SENSOR-004,69.22,42.88,52.45,0
2024-01-01T23:51:30,SENSOR-003,61.62,48.38,61.76,0
2024-01-01T23:21:30,SENSOR-003,59.94,52.05,80.22,0
2024-01-01T15:31:00,SENSOR-001,71.44,52.39,82.58,0
2024-01-01T16:36:30,SENSOR-003,62.82,47.85,73.76,0
2024-01-02T23:41:30,SENSOR-004,61.95,84.68,91.61,1
2024-01-02T01:30:00,SENSOR-001,76.99,34.36,95.3,0
2024-01-02T22:41:00,SENSOR-008,72.4,58.36,95.66,1
2024-01-02T22:08:30,SENSOR-003,67.41,32.47,92.04,0
2024-01-01T15:17:00,SENSOR-001,59.75,37.12,73.7,0
2024-01-02T22:55:30,SENSOR-009,79.26,55.06,100.13,1
2024-01-01T22:37:00,SENSOR-009,58.29,56.6,67.21,0
2024-01-03T00:22:00,SENSOR-005,52.13,90.38,84.25,1
2024-01-02T17:20:00,SENSOR-009,64.39,45.81,73.86,0
2024-01-02T15:36:00,SENSOR-008,58.31,31.93,84.47,0
2024-01-02T12:16:30,SENSOR-009,66.47,32.77,65.78,0
2024-01-02T00:59:00,SENSOR-001,61.0,41.71,77.06,0
2024-01-02T03:51:00,SENSOR-003,65.34,41.56,64.57,0
2024-01-02T07:57:00,SENSOR-001,62.23,40.07,56.96,0
2024-01-01T11:44:00,SENSOR-001,62.3,54.85,70.39,0
2024-01-02T19:45:30,SENSOR-005,55.0,45.16,81.69,0
2024-01-03T00:24:00,SENSOR-002,99.78,25.64,91.97,1
2024-01-01T08:02:30,SENSOR-008,65.33,45.75,58.82,0
2024-01-02T15:01:00,SENSOR-007,64.49,28.36,66.46,0
2024-01-02T07:00:30,SENSOR-003,63.82,49.18,72.01,0
2024-01-02T22:59:00,SENSOR-006,82.62,48.61,98.67,1
2024-01-02T15:35:00,SENSOR-006,57.27,37.97,79.83,0
2024-01-02T10:48:30,SENSOR-002,69.23,57.33,79.65,0
2024-01-02T22:00:30,SENSOR-007,61.73,41.45,59.58,0
2024-01-02T11:39:00,SENSOR-001,73.5,52.83,74.58,0
2024-01-03T00:48:00,SENSOR-007,62.49,87.56,77.22,1
2024-01-02T14:25:00,SENSOR-006,72.4,44.73,77.37,0
2024-01-02T08:11:30,SENSOR-003,65.49,34.75,83.0,0
2024-01-01T22:25:30,SENSOR-007,57.6,44.83,68.78,0
2024-01-02T17:15:30,SENSOR-005,68.31,52.6,79.91,0
2024-01-03T00:51:00,SENSOR-004,74.65,49.0,112.54,1
2024-01-02T19:01:30,SENSOR-010,69.58,43.62,72.44,0
2024-01-03T00:27:00,SENSOR-008,90.02,24.87,76.64,1
2024-01-02T04:44:00,SENSOR-003,56.22,47.34,50.55,0
2024-01-01T10:23:00,SENSOR-006,56.42,57.43,74.52,0
2024-01-02T09:24:30,SENSOR-005,60.64,39.23,72.98,0
2024-01-01T08:26:00,SENSOR-007,66.15,57.54,75.74,0
2024-01-02T18:28:30,SENSOR-003,78.92,43.33,71.05,0
2024-01-02T10:54:30,SENSOR-003,65.21,30.66,106.62,0
2024-01-02T06:32:30,SENSOR-008,61.79,50.07,68.45,0
2024-01-02T14:44:00,SENSOR-009,70.1,38.36,88.31,0
2024-01-02T02:31:30,SENSOR-004,63.4,59.63,46.39,0
2024-01-02T01:20:00,SENSOR-008,53.01,39.62,66.14,0
2024-01-01T11:13:30,SENSOR-007,68.16,45.65,68.48,0
2024-01-01T20:38:00,SENSOR-006,68.85,47.81,77.02,0
2024-01-01T13:39:00,SENSOR-002,73.01,40.7,72.84,0
2024-01-02T08:11:00,SENSOR-007,63.51,52.3,86.08,0
2024-01-03T01:32:30,SENSOR-002,82.03,38.91,125.3,1
2024-01-02T01:20:30,SENSOR-003,64.24,45.33,65.91,0
2024-01-02T18:05:00,SENSOR-008,66.03,45.66,69.81,0
2024-01-02T06:12:30,SENSOR-007,67.04,40.53,73.07,0
2024-01-01T19:56:00,SENSOR-008,61.55,47.27,74.86,0
2024-01-02T18:10:00,SENSOR-009,61.23,48.29,61.55,0
2024-01-02T19:37:30,SENSOR-009,63.93,49.63,85.38,0
2024-01-02T01:11:30,SENSOR-007,58.69,28.94,76.53,0
2024-01-01T23:54:00,SENSOR-003,60.58,40.82,76.37,0
2024-01-02T11:46:00,SENSOR-010,67.32,41.71,92.73,0
2024-01-02T04:39:30,SENSOR-008,62.97,52.24,72.17,0
2024-01-02T05:46:30,SENSOR-010,63.04,46.68,70.84,0
2024-01-02T23:36:00,SENSOR-002,81.73,47.7,105.6,1
2024-01-02T14:42:30,SENSOR-005,71.15,44.13,55.21,0
2024-01-02T04:03:00,SENSOR-001,59.97,32.07,61.16,0
2024-01-02T00:31:30,SENSOR-001,66.74,40.07,78.69,0
2024-01-02T08:53:00,SENSOR-006,64.64,45.96,69.89,0
2024-01-02T07:06:30,SENSOR-009,71.8,48.87,66.74,0
2024-01-01T20:53:00,SENSOR-010,71.64,33.75,58.03,0
2024-01-02T14:15:30,SENSOR-006,64.61,32.7,71.42,0
2024-01-02T21:54:00,SENSOR-005,60.98,52.68,72.3,0
2024-01-02T07:15:00,SENSOR-005,62.78,38.41,72.31,0
2024-01-01T10:33:30,SENSOR-010,64.79,35.57,79.22,0
2024-01-02T08:48:00,SENSOR-001,61.74,38.82,69.87,0
2024-01-02T15:42:30,SENSOR-009,68.01,41.28,64.43,0
2024-01-02T07:20:00,SENSOR-003,70.17,35.41,71.1,0
2024-01-02T16:37:30,SENSOR-003,63.18,30.84,71.72,0
2024-01-02T05:35:30,SENSOR-006,61.4,50.09,59.84,0
2024-01-01T19:44:30,SENSOR-007,67.13,30.3,65.16,0
2024-01-02T18:26:00,SENSOR-007,64.84,33.71,67.99,0
2024-01-01T14:16:00,SENSOR-007,68.25,48.41,59.71,0
2024-01-02T10:07:30,SENSOR-004,68.0,42.33,76.03,0
2024-01-01T15:30:30,SENSOR-009,64.31,38.02,64.94,0
2024-01-02T13:32:00,SENSOR-010,65.87,39.75,80.21,0
2024-01-01T21:02:00,SENSOR-007,66.14,36.58,60.04,0
2024-01-01T08:19:30,SENSOR-010,59.59,45.21,72.76,0
2024-01-01T11:06:30,SENSOR-006,68.44,54.34,85.63,0
2024-01-01T13:21:00,SENSOR-009,65.46,49.43,86.35,0
2024-01-02T05:53:30,SENSOR-007,67.98,36.31,77.17,0
2024-01-01T17:00:00,SENSOR-001,66.51,45.51,68.11,0
2024-01-01T21:58:00,SENSOR-006,70.23,50.16,75.14,0
2024-01-02T11:54:30,SENSOR-008,70.86,40.18,76.29,0
2024-01-02T08:57:30,SENSOR-007,62.69,46.96,47.09,0
2024-01-02T03:36:00,SENSOR-004,66.15,60.57,85.32,0
2024-01-01T16:34:30,SENSOR-003,64.41,49.11,110.93,0
2024-01-02T13:22:30,SENSOR-004,62.33,45.59,92.14,0
2024-01-01T14:23:00,SENSOR-003,68.76,52.52,82.49,0
2024-01-02T12:42:30,SENSOR-005,67.49,51.03,75.03,0
2024-01-01T22:29:00,SENSOR-006,63.66,35.59,66.25,0
2024-01-02T02:59:30,SENSOR-005,61.22,44.81,73.45,0
2024-01-02T19:12:30,SENSOR-007,75.22,53.26,65.11,0
2024-01-01T19:38:00,SENSOR-001,64.56,41.43,101.16,0
2024-01-01T23:44:00,SENSOR-006,70.18,47.76,79.1,0
2024-01-02T10:36:00,SENSOR-001,66.43,42.68,64.42,0
2024-01-02T19:50:00,SENSOR-008,69.77,49.0,73.43,0
2024-01-02T17:49:30,SENSOR-007,70.11,39.56,67.7,0
2024-01-01T13:33:00,SENSOR-008,62.11,45.18,90.4,0
2024-01-01T21:56:00,SENSOR-005,64.38,38.91,90.72,0
2024-01-01T11:07:30,SENSOR-003,64.57,61.42,73.61,0
2024-01-02T19:36:30,SENSOR-004,68.42,37.15,80.87,0
2024-01-01T20:16:30,SENSOR-010,65.04,46.27,94.83,0
2024-01-03T00:05:30,SENSOR-001,54.65,82.73,86.22,1
2024-01-01T09:49:00,SENSOR-004,65.34,41.6,63.26,0
2024-01-01T20:14:30,SENSOR-003,74.43,47.9,85.36,0
2024-01-02T19:36:00,SENSOR-006,67.75,62.87,56.21,0
2024-01-01T10:59:30,SENSOR-004,55.38,51.25,74.98,0
2024-01-02T15:52:00,SENSOR-001,65.11,51.5,70.71,0
2024-01-01T15:05:00,SENSOR-009,69.87,37.59,66.84,0
2024-01-02T20:23:00,SENSOR-002,63.7,57.17,74.0,0
2024-01-02T02:22:30,SENSOR-010,68.44,35.86,67.61,0
2024-01-02T08:38:00,SENSOR-002,65.67,44.33,74.29,0
2024-01-01T20:28:00,SENSOR-005,64.47,46.93,67.22,0
2024-01-02T19:38:00,SENSOR-006,67.22,33.8,69.83,0
2024-01-02T07:34:00,SENSOR-008,60.38,37.9,70.26,0
2024-01-02T07:51:00,SENSOR-005,72.43,52.78,95.08,0
2024-01-02T21:47:30,SENSOR-005,69.65,44.33,67.4,0
2024-01-02T20:05:00,SENSOR-006,65.21,46.75,61.8,0
2024-01-01T09:55:00,SENSOR-003,68.51,44.85,77.04,0
2024-01-02T23:23:00,SENSOR-002,89.28,24.89,74.4,1
2024-01-02T23:26:30,SENSOR-005,75.65,50.71,109.83,1
2024-01-01T15:37:30,SENSOR-005,60.61,39.1,79.41,0
2024-01-02T01:59:30,SENSOR-001,71.2,55.53,86.73,0
2024-01-02T03:14:00,SENSOR-004,55.6,46.6,57.33,0
2024-01-02T21:38:00,SENSOR-010,71.01,44.66,81.48,0
2024-01-02T05:07:00,SENSOR-003,64.26,52.73,81.54,0
2024-01-02T14:39:00,SENSOR-005,71.4,36.89,64.3,0
2024-01-02T20:33:00,SENSOR-001,60.56,57.02,87.39,0
2024-01-01T21:36:00,SENSOR-004,61.56,42.0,54.94,0
2024-01-02T21:18:00,SENSOR-009,60.47,52.0,64.3,0
2024-01-02T06:09:30,SENSOR-007,66.81,60.41,66.56,0
2024-01-02T12:47:00,SENSOR-008,65.67,53.41,61.37,0
2024-01-02T05:14:00,SENSOR-002,54.93,49.41,62.05,0
2024-01-02T02:15:00,SENSOR-010,72.6,60.55,65.44,0
2024-01-01T18:06:00,SENSOR-007,63.0,50.22,75.82,0
2024-01-01T15:04:00,SENSOR-007,61.25,43.87,77.61,0
2024-01-02T07:48:30,SENSOR-003,64.48,44.19,56.1,0
2024-01-02T09:50:00,SENSOR-004,68.28,40.85,64.23,0
2024-01-03T01:11:00,SENSOR-010,89.04,32.51,103.05,1
2024-01-02T01:11:00,SENSOR-004,60.8,31.71,70.41,0
2024-01-01T18:54:00,SENSOR-008,60.34,45.71,73.31,0
2024-01-01T23:39:00,SENSOR-005,64.35,48.89,66.4,0
2024-01-01T16:24:00,SENSOR-001,71.91,35.2,74.92,0
2024-01-02T01:54:30,SENSOR-005,64.38,42.63,68.11,0
2024-01-01T14:53:30,SENSOR-003,63.53,41.71,62.19,0
2024-01-01T15:23:00,SENSOR-005,66.88,46.5,64.23,0
2024-01-01T22:17:00,SENSOR-005,61.53,41.36,78.98,0
2024-01-01T10:55:00,SENSOR-005,65.48,37.54,71.98,0
2024-01-02T20:57:30,SENSOR-007,60.53,32.12,88.72,0
2024-01-02T00:04:30,SENSOR-001,67.46,51.66,75.79,0
2024-01-03T01:27:30,SENSOR-005,77.32,34.77,64.2,1
2024-01-02T02:00:00,SENSOR-006,65.58,48.38,74.7,0
2024-01-02T14:48:00,SENSOR-010,63.61,37.92,65.41,0
2024-01-01T18:39:00,SENSOR-003,60.8,34.35,70.99,0
2024-01-01T17:51:00,SENSOR-010,61.27,42.82,86.36,0
2024-01-01T20:44:00,SENSOR-001,65.74,51.79,94.12,0
2024-01-01T18:51:30,SENSOR-007,64.23,51.61,78.99,0
2024-01-02T22:49:00,SENSOR-007,59.86,93.83,79.53,1
2024-01-01T13:46:30,SENSOR-003,61.62,42.76,73.15,0
2024-01-02T15:53:00,SENSOR-007,61.27,55.62,71.6,0
2024-01-02T14:49:00,SENSOR-010,57.99,47.01,92.18,0
2024-01-01T12:07:00,SENSOR-007,71.7,42.54,77.03,0
2024-01-02T23:27:30,SENSOR-008,83.08,41.86,92.33,1
2024-01-01T23:18:00,SENSOR-009,67.01,37.92,53.23,0
2024-01-01T11:29:30,SENSOR-006,71.33,43.35,70.07,0
2024-01-02T00:16:00,SENSOR-007,63.2,54.23,91.54,0
2024-01-01T21:37:00,SENSOR-006,65.79,27.55,80.19,0
2024-01-01T15:15:00,SENSOR-001,67.23,57.9,68.11,0
2024-01-02T11:18:30,SENSOR-001,60.7,35.6,84.81,0
2024-01-02T01:05:30,SENSOR-005,73.5,48.37,60.88,0
2024-01-01T14:39:00,SENSOR-004,67.38,38.82,69.37,0
2024-01-02T22:59:30,SENSOR-001,76.11,44.08,96.72,1
2024-01-02T04:55:30,SENSOR-010,56.5,48.44,64.83,0
2024-01-01T11:50:00,SENSOR-009,62.19,37.82,76.21,0
2024-01-01T08:01:30,SENSOR-003,60.08,50.58,78.26,0
2024-01-01T10:11:00,SENSOR-007,61.68,48.02,62.18,0
2024-01-01T16:51:30,SENSOR-003,69.6,41.07,74.5,0
2024-01-02T00:27:00,SENSOR-001,62.37,56.84,78.29,0
2024-01-02T18:49:00,SENSOR-005,60.87,53.83,96.05,0
2024-01-02T17:30:30,SENSOR-003,62.02,40.73,52.61,0
2024-01-02T14:28:30,SENSOR-005,70.55,46.58,73.63,0
2024-01-02T08:54:00,SENSOR-007,64.89,52.35,68.54,0
2024-01-01T13:09:00,SENSOR-005,64.23,42.26,71.01,0
2024-01-02T10:57:30,SENSOR-007,68.74,49.11,70.96,0
2024-01-01T13:23:00,SENSOR-010,60.16,43.3,69.23,0
2024-01-02T23:02:30,SENSOR-010,93.45,32.77,77.7,1
2024-01-01T14:06:00,SENSOR-010,67.24,39.51,76.94,0
2024-01-01T23:27:00,SENSOR-004,62.51,48.66,79.31,0
2024-01-01T16:39:00,SENSOR-007,60.56,43.01,75.63,0
2024-01-02T15:40:00,SENSOR-007,67.19,41.37,79.68,0
2024-01-01T15:21:30,SENSOR-003,66.34,41.73,54.47,0
2024-01-01T08:14:00,SENSOR-002,69.99,49.25,86.11,0
2024-01-02T12:43:30,SENSOR-007,59.43,54.14,75.18,0
2024-01-02T09:16:30,SENSOR-001,68.45,42.99,72.33,0
2024-01-01T16:10:30,SENSOR-003,68.67,57.07,67.53,0
2024-01-01T16:15:00,SENSOR-010,56.26,51.1,77.3,0
2024-01-02T07:18:00,SENSOR-003,64.36,32.32,71.09,0
2024-01-02T18:21:30,SENSOR-004,60.9,40.56,77.41,0
2024-01-02T06:32:00,SENSOR-005,67.65,42.15,84.53,0
2024-01-01T16:19:00,SENSOR-006,66.28,51.77,72.28,0
2024-01-01T23:30:00,SENSOR-003,66.7,35.04,69.64,0
2024-01-02T11:29:30,SENSOR-004,66.31,45.63,76.82,0
2024-01-01T14:47:00,SENSOR-005,66.33,34.77,72.89,0
2024-01-02T01:18:00,SENSOR-004,69.4,52.52,80.71,0
2024-01-02T04:04:30,SENSOR-001,68.2,51.26,72.81,0
2024-01-01T09:35:00,SENSOR-008,64.87,47.37,72.21,0
2024-01-02T13:33:00,SENSOR-005,70.56,35.03,69.04,0
2024-01-02T06:22:30,SENSOR-009,61.63,52.41,62.37,0
2024-01-01T09:21:30,SENSOR-002,76.99,46.36,72.01,0
2024-01-02T04:52:30,SENSOR-003,68.02,39.46,78.34,0
2024-01-01T16:29:00,SENSOR-006,67.64,43.43,56.42,0
2024-01-01T11:03:30,SENSOR-003,61.99,48.8,88.88,0
2024-01-02T15:45:00,SENSOR-010,62.43,47.02,72.31,0
2024-01-01T14:55:30,SENSOR-010,69.54,43.7,88.55,0
2024-01-02T04:22:00,SENSOR-007,62.49,48.25,82.32,0
2024-01-02T04:05:30,SENSOR-006,54.69,55.4,87.23,0
2024-01-02T23:34:00,SENSOR-004,99.48,28.33,76.05,1
2024-01-01T11:26:30,SENSOR-004,74.9,30.79,86.68,0
2024-01-02T14:56:30,SENSOR-010,62.92,42.94,68.81,0
2024-01-01T20:07:30,SENSOR-002,69.41,39.26,71.93,0
2024-01-01T16:42:00,SENSOR-010,57.4,37.27,83.03,0
2024-01-02T17:23:30,SENSOR-002,57.76,49.8,77.51,0
2024-01-02T10:22:30,SENSOR-006,62.85,59.79,53.03,0
2024-01-01T22:02:00,SENSOR-006,67.91,47.19,71.42,0
2024-01-03T00:04:00,SENSOR-008,68.87,51.89,126.49,1
2024-01-01T11:29:00,SENSOR-002,64.87,53.34,90.1,0
2024-01-02T21:49:30,SENSOR-010,74.61,47.11,71.18,0
2024-01-01T21:20:30,SENSOR-007,68.56,50.19,93.85,0
2024-01-02T02:36:00,SENSOR-005,67.57,52.98,85.45,0
2024-01-01T15:16:30,SENSOR-004,69.33,28.24,75.28,0
2024-01-01T09:52:00,SENSOR-005,70.8,50.87,73.52,0
2024-01-02T06:10:00,SENSOR-008,61.65,49.17,72.69,0
2024-01-02T11:30:00,SENSOR-010,73.01,48.73,76.19,0
2024-01-01T09:37:00,SENSOR-005,70.33,49.13,82.55,0
2024-01-01T16:43:00,SENSOR-001,60.26,50.73,65.22,0
2024-01-02T04:27:00,SENSOR-003,68.99,39.49,88.33,0
2024-01-01T08:52:30,SENSOR-005,61.2,50.8,94.79,0
2024-01-02T16:22:00,SENSOR-004,61.44,32.59,75.8,0
2024-01-01T16:33:00,SENSOR-007,63.96,33.02,76.33,0
2024-01-01T19:41:30,SENSOR-009,66.58,40.87,65.81,0
2024-01-01T08:34:30,SENSOR-002,65.4,34.09,74.96,0
2024-01-01T16:54:00,SENSOR-010,61.34,47.29,75.37,0
2024-01-02T08:26:00,SENSOR-002,61.34,50.7,90.05,0
2024-01-02T13:56:00,SENSOR-006,60.02,51.71,76.86,0
2024-01-02T13:52:30,SENSOR-005,65.07,40.68,81.45,0
2024-01-01T11:35:30,SENSOR-008,62.5,54.18,67.77,0
2024-01-01T19:08:00,SENSOR-008,67.34,48.93,80.07,0
2024-01-02T19:22:30,SENSOR-002,72.96,30.75,73.04,0
2024-01-02T08:21:30,SENSOR-005,62.91,37.63,77.43,0
2024-01-02T05:54:30,SENSOR-005,63.11,30.22,78.67,0
2024-01-01T20:39:00,SENSOR-008,79.47,47.9,92.41,0
2024-01-01T21:33:00,SENSOR-003,63.67,50.24,72.49,0
2024-01-01T12:47:30,SENSOR-003,65.97,43.54,77.82,0
2024-01-01T10:08:30,SENSOR-007,65.12,45.14,79.06,0
2024-01-01T10:36:30,SENSOR-002,70.44,41.66,62.13,0
2024-01-01T15:25:00,SENSOR-010,69.22,37.21,73.13,0
2024-01-02T20:48:30,SENSOR-007,61.95,52.09,79.08,0
2024-01-02T10:19:00,SENSOR-008,65.52,55.65,68.99,0
2024-01-02T21:44:00,SENSOR-006,59.24,54.18,75.5,0
2024-01-01T20:33:30,SENSOR-002,65.06,53.5,85.82,0
2024-01-02T18:25:00,SENSOR-001,67.38,42.6,69.07,0
2024-01-02T15:44:30,SENSOR-007,59.9,37.62,79.35,0
2024-01-02T14:58:30,SENSOR-006,67.84,38.65,66.87,0
2024-01-02T00:22:00,SENSOR-003,61.47,41.38,61.67,0
2024-01-03T01:01:00,SENSOR-005,78.68,67.47,98.14,1
2024-01-02T00:58:00,SENSOR-004,67.5,47.49,65.48,0
2024-01-02T21:07:30,SENSOR-003,68.11,53.52,82.26,0
2024-01-01T13:45:30,SENSOR-002,61.92,55.5,82.84,0
2024-01-01T15:40:30,SENSOR-006,60.17,48.91,56.09,0
2024-01-02T00:03:00,SENSOR-003,60.45,50.66,67.63,0
2024-01-02T01:29:30,SENSOR-002,69.84,46.25,75.01,0
2024-01-02T22:12:30,SENSOR-006,64.23,41.04,65.67,0
2024-01-02T02:21:30,SENSOR-007,68.61,37.16,65.74,0
2024-01-02T09:45:00,SENSOR-005,65.11,29.55,70.85,0
2024-01-02T21:42:00,SENSOR-006,56.42,59.86,83.27,0
2024-01-03T00:45:00,SENSOR-009,65.6,81.55,88.62,1
2024-01-02T04:07:00,SENSOR-001,62.71,35.82,74.25,0
2024-01-02T22:52:30,SENSOR-006,102.25,22.27,94.3,1
2024-01-01T22:15:00,SENSOR-008,72.48,45.47,77.67,0
2024-01-01T23:19:00,SENSOR-005,65.09,44.42,65.38,0
2024-01-02T02:21:00,SENSOR-001,64.8,44.65,88.03,0
2024-01-01T18:54:30,SENSOR-003,63.53,52.93,96.74,0
2024-01-02T13:40:30,SENSOR-004,61.6,44.03,85.82,0
2024-01-02T04:41:00,SENSOR-009,77.89,47.25,60.77,0
2024-01-01T14:11:30,SENSOR-006,62.24,51.51,74.66,0
2024-01-02T01:54:00,SENSOR-002,55.63,48.92,81.84,0
2024-01-02T11:17:00,SENSOR-001,53.14,41.85,80.48,0
2024-01-02T08:08:30,SENSOR-008,64.2,57.47,79.71,0
2024-01-02T01:57:30,SENSOR-006,65.4,47.0,91.18,0
2024-01-02T23:49:30,SENSOR-008,71.96,38.16,75.14,1
2024-01-02T08:56:00,SENSOR-003,68.97,43.19,84.24,0
2024-01-02T06:29:30,SENSOR-003,63.36,46.39,71.53,0
2024-01-01T17:33:00,SENSOR-004,72.41,33.16,72.58,0
2024-01-03T01:15:30,SENSOR-003,56.47,82.24,74.05,1
2024-01-01T12:15:30,SENSOR-010,66.43,38.19,87.81,0
2024-01-02T19:28:30,SENSOR-001,61.47,55.21,85.7,0
2024-01-02T21:36:00,SENSOR-009,65.29,59.64,73.45,0
2024-01-01T23:13:30,SENSOR-009,64.72,37.98,71.88,0
2024-01-03T00:33:00,SENSOR-005,65.75,77.29,89.53,1
2024-01-02T06:25:00,SENSOR-004,73.53,35.99,74.5,0
2024-01-01T13:50:30,SENSOR-004,73.18,37.94,66.85,0
2024-01-02T07:43:00,SENSOR-001,69.08,46.72,68.53,0
2024-01-01T17:40:00,SENSOR-004,68.43,45.21,85.56,0
2024-01-02T03:11:00,SENSOR-008,61.32,53.53,60.49,0
2024-01-02T17:01:00,SENSOR-002,62.32,33.24,65.43,0
2024-01-02T11:57:30,SENSOR-003,67.44,52.71,73.01,0
2024-01-01T19:16:00,SENSOR-006,62.45,35.32,78.43,0
2024-01-02T11:55:30,SENSOR-002,65.36,41.83,74.63,0
2024-01-01T08:49:30,SENSOR-001,72.78,34.73,82.19,0
2024-01-02T17:02:30,SENSOR-006,68.85,39.05,75.48,0
2024-01-01T16:21:30,SENSOR-002,62.75,51.39,63.77,0
2024-01-02T18:30:00,SENSOR-005,63.95,41.22,82.92,0
2024-01-01T14:24:00,SENSOR-007,65.15,59.93,74.55,0
2024-01-02T11:43:00,SENSOR-010,69.61,40.75,92.15,0
2024-01-02T11:08:00,SENSOR-005,61.63,44.92,80.18,0
2024-01-02T01:14:00,SENSOR-008,61.77,39.19,75.72,0
2024-01-02T21:06:00,SENSOR-004,58.22,61.81,84.4,0
2024-01-02T12:29:30,SENSOR-001,73.83,38.74,86.69,0
2024-01-02T07:06:00,SENSOR-010,56.64,49.21,74.81,0
2024-01-02T13:34:00,SENSOR-009,63.41,56.43,84.81,0
2024-01-02T18:37:30,SENSOR-009,60.54,45.3,92.16,0
2024-01-01T19:19:00,SENSOR-006,63.01,48.58,77.81,0
2024-01-02T20:22:30,SENSOR-010,67.54,49.15,79.06,0
2024-01-02T13:43:00,SENSOR-001,68.63,49.82,99.25,0
2024-01-01T23:07:00,SENSOR-003,68.22,44.89,85.68,0
2024-01-02T17:38:00,SENSOR-006,67.85,38.3,71.78,0
2024-01-02T10:41:30,SENSOR-005,61.31,35.34,76.17,0
2024-01-02T05:54:00,SENSOR-005,66.53,44.33,73.33,0
2024-01-02T11:07:00,SENSOR-003,69.76,49.09,68.41,0
2024-01-02T14:57:00,SENSOR-010,64.72,48.6,68.63,0
2024-01-02T23:22:00,SENSOR-002,103.97,26.25,69.66,1
2024-01-03T01:28:00,SENSOR-008,109.55,29.88,85.52,1
2024-01-02T18:57:00,SENSOR-010,68.87,45.0,73.62,0
2024-01-02T04:53:30,SENSOR-003,71.26,42.34,74.55,0
2024-01-01T15:49:30,SENSOR-006,67.83,37.07,85.65,0
2024-01-02T01:45:00,SENSOR-007,62.75,41.84,76.42,0
2024-01-02T05:16:00,SENSOR-002,59.79,51.02,62.87,0
2024-01-02T06:19:00,SENSOR-001,68.89,39.53,71.35,0
2024-01-02T21:27:00,SENSOR-002,59.29,44.53,74.81,0
2024-01-02T05:12:00,SENSOR-002,67.27,17.93,96.43,0
2024-01-01T18:48:30,SENSOR-008,62.85,49.82,83.65,0
2024-01-02T06:15:00,SENSOR-006,67.67,34.61,68.8,0
2024-01-02T14:15:00,SENSOR-001,65.58,47.59,74.78,0
2024-01-02T12:50:00,SENSOR-007,75.73,41.64,93.09,0
2024-01-02T10:17:00,SENSOR-008,57.32,39.79,79.18,0
2024-01-01T13:14:30,SENSOR-002,66.22,49.73,64.4,0
2024-01-02T01:31:00,SENSOR-008,52.66,49.78,65.08,0
2024-01-01T09:14:00,SENSOR-005,64.54,41.19,72.05,0
2024-01-01T20:08:30,SENSOR-004,61.47,46.82,54.17,0
2024-01-02T02:17:00,SENSOR-006,61.28,39.98,81.37,0
2024-01-02T23:19:30,SENSOR-001,69.01,43.45,124.29,1
2024-01-02T16:47:00,SENSOR-001,67.58,54.43,78.86,0
2024-01-02T18:13:00,SENSOR-001,61.3,38.18,88.55,0
2024-01-03T01:19:00,SENSOR-003,111.77,28.84,98.2,1
2024-01-01T13:15:30,SENSOR-001,70.39,56.07,97.86,0
2024-01-02T06:45:00,SENSOR-003,63.27,39.7,70.65,0
2024-01-01T19:26:30,SENSOR-002,59.54,54.29,77.86,0
2024-01-03T00:16:30,SENSOR-009,57.33,80.26,82.25,1
2024-01-01T11:15:30,SENSOR-006,57.47,37.97,76.85,0
2024-01-02T09:15:00,SENSOR-005,73.28,46.11,77.88,0
2024-01-02T17:25:00,SENSOR-006,73.54,40.59,82.18,0
2024-01-02T01:06:00,SENSOR-001,55.49,47.29,60.98,0
2024-01-01T08:13:30,SENSOR-006,70.49,37.21,72.1,0
